,cell_x,cell_y,death_time
0,920.3163558106172,363.8285509325681,0
1,883.0136298421806,374.2733142037303,90
2,905.3952654232424,944.2589670014344,90
3,933.745337159254,329.5100430416069,90
4,918.8242467718794,290.7152080344333,90
5,956.1269727403156,248.93615494978485,90
6,999.3981348637012,277.28622668579624,90
7,906.88737446198,1005.4354375896698,90
8,818.8529411764705,965.1484935437588,90
9,811.3923959827832,918.893113342898,90
10,874.060975609756,302.65208034433283,90
11,850.1872309899568,423.512912482066,90
12,772.5975609756098,923.3694404591104,90
13,800.9476327116213,990.5143472022952,90
14,842.7266857962696,1015.880200860832,90
15,857.6477761836443,981.5616929698708,90
16,83.24318507890966,984.5459110473456,90
17,126.51434720229555,984.5459110473456,90
18,239.91463414634148,929.33787661406,90
19,229.46987087517937,860.7008608321376,90
20,275.7252510760402,851.748206599713,90
21,735.2948350071736,877.1140602582493,90
22,736.7869440459109,921.8773314203728,90
23,757.6764705882354,898.0035868005738,90
24,797.9634146341463,929.33787661406,90
25,874.060975609756,1003.9433285509324,90
26,772.5975609756098,462.30774748923966,90
27,742.7553802008607,419.0365853658536,90
28,790.5028694404591,410.0839311334289,90
29,833.774031563845,408.59182209469145,90
30,844.2187948350072,381.7338593974175,90
31,838.2503586800574,345.92324246771875,90
32,802.4397417503586,360.8443328550932,90
33,850.1872309899568,128.0753228120517,90
34,62.35365853658543,1017.3723098995696,90
35,90.70373027259691,1027.8170731707314,90
36,119.05380200860836,1014.3880918220946,90
37,160.83285509325682,997.9748923959828,90
38,174.26183644189388,957.6879483500716,90
39,56.38522238163564,902.479913916786,90
40,116.06958393113348,881.5903873744618,90
41,102.64060258249648,857.7166427546626,90
42,74.29053084648497,869.6535150645623,90
43,56.38522238163564,860.7008608321376,90
44,29.5272596843616,836.8271162123384,90
45,90.70373027259691,820.4139167862265,90
46,654.7209469153515,838.3192252510759,90
47,708.4368723098994,857.7166427546626,90
48,780.0581061692968,886.0667144906741,90
49,642.7840746054519,516.0236728837876,90
50,717.3895265423241,433.9576757532281,90
51,871.0767575322811,86.29626972740324,90
52,19.08249641319948,1009.9117647058824,90
53,229.46987087517937,824.8902439024388,90
54,286.1700143472023,781.6190817790531,90
55,296.6147776183644,747.3005738880918,90
56,248.8672883787661,736.8558106169296,90
57,724.8500717360114,829.3665710186513,90
58,617.4182209469153,536.9131994261119,90
59,665.1657101865136,578.6922525107602,90
60,726.3421807747487,536.9131994261119,90
61,738.2790530846485,499.6104734576757,90
62,774.0896700143472,541.3895265423241,90
63,815.8687230989958,559.2948350071736,90
64,700.9763271162124,416.05236728837866,90
65,824.8213773314203,193.72812051649933,90
66,860.6319942611191,171.34648493543762,90
67,906.88737446198,105.69368723099,90
68,210.07245337159256,989.022238163558,180
69,201.11979913916787,1023.3407460545192,180
70,142.92754662840753,1026.324964131994,180
71,154.8644189383071,805.4928263988521,180
72,104.13271162123392,802.5086083213772,180
73,269.7568149210904,806.9849354375896,180
74,250.3593974175036,687.6162123385939,180
75,205.59612625538023,704.0294117647059,180
76,187.69081779053084,666.7266857962696,180
77,168.29340028694406,709.9978479196556,180
78,389.1255380200861,707.0136298421806,180
79,411.50717360114777,741.332137733142,180
80,632.3393113342897,796.5401721664273,180
81,675.6104734576758,805.4928263988521,180
82,703.9605451936873,599.5817790530847,180
83,136.9591104734577,766.6979913916783,180
84,198.13558106169305,590.6291248206599,180
85,278.7094691535151,707.0136298421806,180
86,321.980631276901,702.5373027259683,180
87,454.7783357245337,732.3794835007174,180
88,456.2704447632712,757.7453371592537,180
89,436.8730272596844,772.6664275466283,180
90,651.7367288378766,641.360832137733,180
91,745.7395982783357,387.7022955523672,180
92,747.2317073170731,351.8916786226685,180
93,711.4210903873744,378.7496413199426,180
94,662.1814921090388,378.7496413199426,180
95,214.5487804878049,642.8529411764705,180
96,241.40674318507888,614.502869440459,180
97,278.7094691535151,641.360832137733,180
98,390.6176470588235,630.9160688665709,180
99,462.2388809182209,623.4555236728837,180
100,468.2073170731708,677.1714490674317,180
101,427.9203730272597,701.0451936872307,180
102,601.0050215208033,647.3292682926829,180
103,174.26183644189388,554.8185078909612,180
104,201.11979913916787,489.1657101865136,180
105,354.8070301291248,617.4870875179339,180
106,703.9605451936873,353.383787661406,180
107,774.0896700143472,353.383787661406,180
108,236.93041606886655,471.26040172166427,180
109,495.0652797704447,630.9160688665709,180
