,cell_x,cell_y,death_time
0,241.40674318507888,410.0839311334289,0
1,251.85150645624103,441.41822094691526,90
2,296.6147776183644,417.5444763271162,90
3,289.1542324246772,505.5789096126255,90
4,1190.3880918220946,148.96484935437593,90
5,1220.2302725968436,169.85437589670016,90
6,198.13558106169305,429.4813486370159,90
7,232.4540889526543,399.6391678622668,90
8,253.34361549497848,471.26040172166427,90
9,302.58321377331424,486.1814921090387,90
10,1108.322094691535,501.1025824964131,90
11,1151.593256814921,511.5473457675753,90
12,1196.3565279770446,204.17288378766148,90
13,145.91176470588238,493.642037302726,90
14,195.1513629842181,513.0394548063127,90
15,1072.5114777618364,474.2446197991392,90
16,80.25896700143474,469.7682926829268,90
17,117.56169296987092,448.87876614060247,90
18,183.2144906743185,474.2446197991392,90
19,239.91463414634148,504.086800573888,90
20,260.8041606886657,587.644906743185,90
21,213.0566714490675,699.5530846484934,90
22,1053.1140602582498,422.0208034433285,90
23,1096.3852223816357,466.7840746054519,90
24,1103.8457675753227,425.0050215208034,90
25,136.9591104734577,283.25466284074605,90
26,63.845767575322846,442.9103299856528,90
27,296.6147776183644,565.2632711621234,90
28,290.6463414634147,621.9634146341463,90
29,192.1671449067432,648.8213773314203,90
30,921.8084648493544,348.9074605451937,90
31,956.1269727403156,353.383787661406,90
32,978.5086083213772,408.59182209469145,90
33,1017.3034433285508,387.7022955523672,90
34,165.30918220946916,626.4397417503586,180
35,232.4540889526543,623.4555236728837,180
36,888.9820659971305,325.0337159253945,180
37,1118.7668579626973,463.799856527977,180
38,336.9017216642755,556.3106169296988,180
39,1057.590387374462,34.07245337159259,180
40,1057.590387374462,86.29626972740324,180
41,1020.2876614060256,74.3593974175036,180
42,980.0007173601148,147.47274031563848,180
43,945.6822094691532,174.33070301291252,180
44,982.9849354375896,187.7596843615495,180
45,950.1585365853656,210.1413199426112,180
46,853.1714490674318,298.17575322812047,180
47,902.4110473457677,301.1599713055954,180
48,966.5717360114776,436.94189383070295,180
49,957.6190817790532,486.1814921090387,180
50,899.4268292682927,472.75251076040166,180
51,978.5086083213772,568.2474892395983,180
52,1012.8271162123384,563.7711621233858,180
53,950.1585365853656,610.0265423242466,180
54,951.6506456241028,642.8529411764705,180
55,914.3479196556668,705.5215208034433,180
56,1139.6563845050216,66.89885222381645,180
57,1003.8744619799136,630.9160688665709,180
58,1160.5459110473455,77.34361549497851,180
59,990.4454806312772,598.0896700143471,180
60,883.0136298421806,639.8687230989956,180
61,853.1714490674318,624.9476327116213,180
62,930.761119081779,750.2847919655666,180
63,827.8055954088952,539.8974175035867,180
64,823.3292682926829,589.1370157819224,180
65,780.0581061692968,601.073888091822,180
66,726.3421807747487,662.2503586800573,180
67,948.6664275466284,686.1241032998563,180
68,874.060975609756,708.5057388809181,180
69,944.190100430416,815.9375896700142,180
70,900.91893830703,799.5243902439023,180
71,872.5688665710187,804.0007173601148,180
72,878.5373027259683,769.6822094691532,180
73,894.9505021520803,853.2403156384503,180
74,909.8715925394548,887.5588235294116,180
75,885.9978479196558,917.4010043041608,180
76,533.8601147776184,1024.8328550932565,180
77,435.3809182209469,974.1011477761832,180
78,766.62912482066,521.9921090387373,180
79,777.073888091822,656.2819225251075,180
80,747.2317073170731,641.360832137733,180
81,778.5659971305596,701.0451936872307,180
82,674.1183644189382,659.2661406025824,180
83,1026.2560975609756,754.7611190817788,180
84,1030.732424677188,802.5086083213772,180
85,1011.3350071736012,827.8744619799138,180
86,981.4928263988522,939.7826398852224,180
87,965.0796269727404,978.5774748923958,180
88,850.1872309899568,875.6219512195122,180
89,590.5602582496413,920.3852223816356,180
90,603.9892395982782,971.1169296987084,180
91,475.6678622668579,939.7826398852224,180
92,460.7467718794834,1020.3565279770444,180
93,383.1571018651363,990.5143472022952,180
94,345.8543758967002,996.4827833572452,180
95,223.5014347202296,23.627690100430414,270
96,201.11979913916787,1017.3723098995696,270
97,236.93041606886655,1029.3091822094686,270
98,338.3938307030129,1029.3091822094686,270
99,417.4756097560975,957.6879483500716,270
