,cell_x,cell_y,death_time
0,400.00000000000017,1268.0000000000002,0
1,535.0000000000001,1280.0000000000002,45
2,547.0000000000001,1307.0000000000002,45
3,1534.0,1889.0,45
4,1471.0,1172.0000000000002,45
5,724.0000000000003,104.00000000000044,45
6,451.00000000000017,233.00000000000043,45
7,466.00000000000017,314.0000000000004,45
8,676.0000000000002,1190.0000000000002,45
9,616.0000000000002,1151.0000000000002,45
10,739.0000000000003,281.0000000000004,45
11,817.0000000000003,269.0000000000004,45
12,736.0000000000003,158.00000000000043,45
13,865.0,272.0000000000004,45
14,814.0000000000003,35.00000000000045,45
15,946.0,116.00000000000044,45
16,973.0,59.000000000000455,45
17,1225.0,191.00000000000043,45
18,1228.0,269.0000000000004,45
19,1174.0,524.0000000000006,45
20,1525.0,1139.0000000000002,45
21,1510.0,1304.0000000000002,45
22,1198.0,1694.0000000000002,45
23,1555.0,1718.0000000000002,45
24,151.00000000000026,1079.0000000000002,45
25,88.00000000000023,1097.0000000000002,45
26,508.00000000000017,230.00000000000043,45
27,868.0,104.00000000000044,45
28,1213.0,545.0000000000006,45
29,1255.0,665.0000000000002,45
30,1084.0,719.0000000000005,45
31,1081.0,1052.0000000000002,45
32,1282.0,1010.0000000000005,45
33,1519.0,1082.0000000000002,45
34,1324.0,1907.0,45
35,1828.0,1637.0000000000002,45
36,949.0,260.0000000000004,90
37,952.0,350.00000000000045,90
38,1057.0,164.00000000000043,90
39,1012.0,224.00000000000043,90
40,1180.0,164.00000000000043,90
41,1051.0,320.0000000000005,90
42,1087.0,371.0000000000005,90
43,1288.0,311.0000000000004,90
44,1399.0,152.00000000000043,90
45,1372.0,65.00000000000045,90
46,1471.0,242.00000000000043,90
47,1219.0,620.0000000000006,90
48,1198.0,665.0000000000002,90
49,1117.0,974.0000000000005,90
50,1108.0,1112.0000000000002,90
51,1477.0,1112.0000000000002,90
52,1243.0,1970.0,90
53,1291.0,2009.0,90
54,1792.0,1820.0,90
55,991.0,1319.0,90
56,1168.0,275.0000000000004,90
57,1129.0,404.0000000000004,90
58,1210.0,500.0000000000005,90
59,1282.0,539.0000000000006,90
60,1075.0,599.0000000000006,90
61,1084.0,662.0000000000006,90
62,1051.0,767.0000000000006,90
63,1336.0,734.0000000000005,90
64,1381.0,707.0000000000005,90
65,1288.0,797.0000000000005,90
66,1186.0,920.0000000000005,90
67,1075.0,926.0000000000005,90
68,1141.0,1202.0000000000002,90
69,1105.0,1250.0000000000002,90
70,1279.0,1388.000000000001,90
71,1414.0,1295.0000000000002,90
72,1153.0,1952.0,90
73,1264.0,1913.0,90
74,1573.0,368.0000000000005,90
75,1555.0,227.00000000000043,90
76,2062.0,914.0000000000005,90
77,2446.0,1337.0000000000002,90
78,655.0000000000002,113.00000000000044,90
79,742.0000000000003,233.00000000000043,90
80,823.0000000000003,143.00000000000043,90
81,808.0000000000003,89.00000000000045,90
82,892.0,14.000000000000457,90
83,925.0,143.00000000000043,90
84,1000.0,158.00000000000043,90
85,1000.0,281.0000000000004,90
86,889.0,353.00000000000045,90
87,967.0,389.0000000000005,90
88,1138.0,20.00000000000045,90
89,1174.0,212.00000000000043,90
90,1309.0,164.00000000000043,90
91,1207.0,125.00000000000044,90
92,1198.0,314.0000000000004,90
93,1249.0,317.0000000000004,90
94,1375.0,482.0000000000005,90
95,1309.0,443.0000000000005,90
96,1252.0,467.0000000000005,90
97,1360.0,545.0000000000006,90
98,1111.0,473.0000000000005,90
99,1117.0,515.0000000000006,90
100,1081.0,431.0000000000005,90
101,1051.0,572.0000000000006,90
102,1225.0,746.0000000000005,90
103,1207.0,803.0000000000005,90
104,1243.0,698.0000000000005,90
105,1276.0,764.0000000000005,90
106,1327.0,770.0000000000005,90
107,1360.0,782.0000000000005,90
108,1342.0,830.0000000000005,90
109,1390.0,662.0000000000006,90
110,1417.0,710.0000000000005,90
111,1162.0,959.0000000000005,90
112,1168.0,1301.0000000000002,90
113,1102.0,1310.0000000000002,90
114,1408.0,1646.0000000000002,90
115,1393.0,1694.0000000000002,90
116,1177.0,1760.0000000000002,90
117,1144.0,1691.0000000000002,90
118,1327.0,1994.0,90
119,1285.0,1952.0,90
120,1597.0,1205.0000000000002,90
121,1546.0,1295.0000000000002,90
122,2452.0,1388.000000000001,90
123,856.0,65.00000000000045,135
124,907.0,71.00000000000045,135
125,952.0,452.0000000000005,135
126,1033.0,53.000000000000455,135
127,1006.0,107.00000000000044,135
128,1096.0,179.00000000000043,135
129,1123.0,323.0000000000004,135
130,1261.0,143.00000000000043,135
131,1168.0,821.0000000000005,135
132,1066.0,797.0000000000005,135
133,1138.0,923.0000000000005,135
134,1213.0,962.0000000000005,135
135,1252.0,983.0000000000005,135
136,1288.0,935.0000000000005,135
137,1333.0,893.0000000000005,135
